CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food Cake Vegetable Fruit KITCHEN SCALE,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances DigitalKitchenScales,379,389,3%,4.2,3 739,Kitchen Scale is Compact portable and easy to use. It has tare zero function. Capacity: 500g 1000g 3000g 5000g. Automatic Zero resetting and automatic switch off in 3 seconds. Low power low battery and overload indicator. Equipped With a High Precision Strain Gauge Sensor System,Hem Chand MSA Baig Swaroop Amazon Customer Nithya Mak Omkar Sonone Sanket dhar,Good It s okay Cheap quality product not worth Good and worth for money Worth buy Very nice from the seller as well as from Amazon. superb That s a good kitchen scalar machine must buy.,Good Need to improve weight accuracy Product is of cheap quality and has major drawbacks mentioned below. Batteries holder is loose causing on off always. As soon as machine switched on reading goes to negative value. Always have to use TARE option make it 0.Weight accuracy is good. Overall I felt I should have went for better product. Makes accurate reading Useful product and worth buy for the price This is really an awesome product I ve ordered from Amazon. Very nice and so nice of the seller sending the batteries also. Thank you. it works best worth it Very good product must buy,https://m.media amazon.com/images/I/31HohsWo L. SY445 SX342 .jpg,https://www.amazon.in/Weighing Multipurpose Electronic Measuring Vegetable/dp/B08SJVD8QD/ref sr 1 445 qid 1672923614 s kitchen sr 1 445
V Guard Zenora RO UF MB Water Purifier Suitable for water with TDS up to 2000 ppm 8 Stage Purification with World class RO Membrane and Advanced UF Membrane Free PAN India Installation 1 Year Comprehensive Warranty 7 Litre Black,Home Kitchen Kitchen HomeAppliances WaterPurifiers Accessories WaterFilters Purifiers,8 699,13 049,33%,4.3,5 891,7 STAGE ADVANCED PURIFICATION: Zenora s intelligent design combining world class RO Membrane guarantees effective elimination of impurities commonly found in Indian water supply and long lasting performance with minimal maintenance hassles. The advanced hollow fiber UF Membrane polishes the filtered water to prevent any fine particles in your drinking water MADE FOR INDIAN WATER CONDITIONS: RO UF MB Model can treat water with TDS up to 2000 ppm making it suitable for borewell tanker municipal water TRUE ONE YEAR COMPREHENSIVE WARRANTY: Covers Filters RO Membrane and Electrical Parts Free Replacement of 2 Pre Filters Two Free Pre emptive Maintenance Services and One Free Re installation AFFORDABILITY ASSURED: Free Installation with Pan India Service Support and Attractive AMC Plans PAN INDIA SERVICE NETWORK: 1800 103 1300 Toll Free 1860 180 3000 Toll or send a Hi via WhatsApp to 919633503333 or email us at waterpurifier vguard.in IMMERSIVE LED EXPERIENCE: Equipped with 3 LED Indicators for Purification On Tank Full and Low Pressure . This will keep you informed about the health of the machine at all times 7 L LARGE STORAGE TANK: Made of 100% Food Grade Plastic Ideal for Large Families,Amazon Customer Vasireddy ravali Chandrasekhar Vivek Jims John Jun Jyoti kapoor Binsu Augustine,Easy installation Product is good Easy installation process Good Its going to be 6 months now working great Nice product nice V guard water purifier,Harish has explained and installed the unit perfectly. His service is good Product is good and water taste is also good. Good product easy installation process Good https://m.media amazon.com/images/W/WEBP 402378 T2/images/I/61yALWPmzzL. SY88.jpg Nice product. On time and proper installation by v guard team. No issues so far. raghvendra did a great job for installation.product looks nice Excellent product..,https://m.media amazon.com/images/W/WEBP 402378 T2/images/I/31B7DwG79FL. SY445 SX342 QL70 FMwebp .jpg,https://www.amazon.in/V Guard Zenora Litre Purifier Purification/dp/B07FJNNZCJ/ref sr 1 446 qid 1672923614 s kitchen sr 1 446
Bajaj Rex DLX 750 W 4 Jars Mixer Grinder White and Blue,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances MixerGrinders,3 041.67,5 999,49%,4,777,Powerful motor 2000 RPM 750 Watts 4 Stainless Steel Jars 1.5L Liquidizing jar 1.0L dry / wet grinding jar 0.4L chutney jar 1.5L polycarbonate blending jar with fruit filter 3 speed with incher facility Unbreakable Jar Lids and handles Motor overload protector,Ashish Mishra PREM SINGH Manoranjan Behera Anurag kumar Tushar Aglave Samir Sar GrK Ravi kiran Mallya,Good product Best product not that much good Best product A good mixer grinder Looks good It s a good product not bad at all Go to it,Nice product Go for it.Best mixer at this price noisy Bhut badhiya quality hai . Easy to use easy to wash. Best grinder quality Speedy mixer with good quality of output Out station now Certain pros and cons: Noise is there of course its a 750W motor its not a silent mixie the jars will lock and get jammed in the groove all the jars same issue then we need some rubber grip to twist it hard in the reverse direction to get unlocked this is what I faced .otherwise grinding is very much okay and doing fine This product is good. I am using it for a month now. Grinding is good. Noise level is bit high but OK as it does the work. White color In outer face of mixy is a drawback. I purchased for high rate 3250Due to Diwali offer rate has been reduced to 2750. I think it s good product.,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/31uBcZhDMjL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Bajaj Jars Mixer Grinder White/dp/B09MFR93KS/ref sr 1 447 qid 1672923614 s kitchen sr 1 447
KENT 16051 Hand Blender 300 W 5 Variable Speed Control Multiple Beaters Dough Hooks Turbo Function,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances HandBlenders,1 745,2 400,27%,4.2,14 160,The powerful 300W hand blender promises an efficient and fast cooking process Its 5 variable speed controls make mixing and blending very easy and offer perfect results every time With the blender s turbo function you can get the kitchen chores done quickly In built over heating protection saves your product from any damage caused by overheating Its powerful copper motor ensures longevity Food Grade Plastic body to maintain hygiene Multiple beaters and dough hooks for preparing a variety of recipes. You can easily change them by just pushing the eject button,Riya Titika dilbagh singh Aiysha Amazon Customer Faraz Devika ramana Raghavendra V,Rusty Steel beater Product delivered in good condition but a little late than expected delivery date .. Good product It s good if used properly. Nice.... Worth it Buy gud one KENT 16051 Hand Blender 300 W,Entire product including the beating machine nd other pair of dough hooker is absolutely perfect but the important pair of steel beater is really poor in quality..a rusty pair of beater ve been delivered nd that s too very disappointing... I rather doubt whether they are made of actual steel or not. I would have really appreciate if the quality of beaters can be improved coz the entire product other than this justifies it s value https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/616OTkp1OnL. SY88.jpg Nice product for making cake cream....I have used this product more than 8 months.....no issue...no complaint.....good working It s good if used properly. I like this product. its such a good product by Kent. best part is that after buying i got a call from Kent and they took full review about the product. very good product go for it . easy and nice good usage.....,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/41XtCfScreS. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Kent Hand Blender 300 White/dp/B07Y5FDPKV/ref sr 1 451 qid 1672923614 s kitchen sr 1 451
Prestige PIC 15.0 1900 Watt Induction Cooktop Black,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances InductionCooktop,3 180,5 295,40%,4.2,6 919,Concealed and feather touch buttons Anti magnetic wall Push Button Controls Body Material Full Glass Automatic voltage regulator . Indian menu option Unique design for protection against insects Warranty: 1 year on product Power: 1900 watts Operating Voltage: 230 volts,ASHFAK KHAN Uday Amazon Customer Birendra Rai Popi Das amit kumar Maneesh ARITRA MAJUMDER,Bad servisec a bit costly Favourite Thankyou amazon for brand product which I received in good condition Good product Good Prestage induction Till now going good,Work nahi kar raha sahi karwane ke liye call nomber dijiye good performance .surface not glossy. costly than similar item of other brands This is very good induction the glass on top is very fragile but it s very easy to work with and very lightweight too Easy to use Amazon doesn t accept COD IDK I had go for POD Product is good. Easy to use nd long lasting too I think. Good I like the iduction woring fine and is good performance. Till now it is good,https://m.media amazon.com/images/I/41jv4fqU1EL. SY300 SX300 QL70 FMwebp .jpg,https://www.amazon.in/Prestige PIC 15 0 1900 Watt Induction/dp/B0756KCV5K/ref sr 1 452 qid 1672923614 s kitchen sr 1 452
Aqua d pure Active Copper 12 L RO UV Water Filter Purifier for Home Kitchen Fully Automatic UF TDS Controller,Home Kitchen Kitchen HomeAppliances WaterPurifiers Accessories WaterFilters Purifiers,4 999,24 999,80%,4.5,287,Remove 95% to 98% TDS 100% natural water Fully Automated Operation Multi Stage Purification Elegant Design with Transparent Cover and Purified Water Level Indicator Push Fit component for Leak Proof Performance RO Water Purifier with Adv. RO Reverse Osmosis Technology Purification Stages : 8 Storage: 12 Ltr best suitable for Home Bio AAA Alkaline 3 in 1 Active Copper Filter Copper Filter RO water purifier provides the goodness of copper. Copper infused water has anti microbial and anti inflammatory properties along with Alkaline technology mainly helps in balancing the PH level of water. Includes RO Purifier Pre Filter Installation accessories user manual. Installation You need to pay Up to Rs. 500/ to the technician for installation Auto Shut OFF Fully automatic shut off function which automatically switched off the Machine when its water tanks get full,Satya Ghettem Amazon Customer Selva naik Aran Ashfaq Ahmed arun Bharat miriyala Gaurav,Good Value for money Good Under 500 tds it gets the job done. Installation was delayed Nice product Worst product NIce,Product is good as of now. The major issues I faced was not able to get the technician from the brand. Later with the help of Amazon got the technician to install it and the service was good. Product is good. Except for the outer material quality is bad very lame plastic. Service and installation is good. Water tastes good for copper initially will let you know after 30 days. https://m.media amazon.com/images/W/WEBP 402378 T2/images/I/71k14usIFyL. SY88.jpg This one can purify water upto 30 40 litre per hour only if your water has tds below 500. my water supply borewell municipal supply The water tastes preety decent and light maybe due to extraction of minerals through multiple filtration . Better than the one water you get in the water supplier for 5 rs coin.If your water tds is above 600 than the machine starts to malfunction.By malfunction i mean their will be weird thumping sound like some stone got stuck inside the water purifier.The other problem you may find is less water purification maybe less than 2 litte per hour and the water taste like cough syrup. Nice little bit of noise while running Worst product https://m.media amazon.com/images/W/WEBP 402378 T2/images/I/51 mfKzPloL. SY88.jpg,https://m.media amazon.com/images/W/WEBP 402378 T2/images/I/41NSz RdSoL. SX342 SY445 .jpg,https://www.amazon.in/Aquadpure Copper RO Automatic Controller/dp/B0BJ6P3LSK/ref sr 1 453 qid 1672923614 s kitchen sr 1 453
PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home Cloth Storage Single Jute Grey,Home Kitchen HomeStorage Organization LaundryOrganization LaundryBaskets,390,799,51%,3.8,287,MULTIFUNCTIONAL LAUNDRY BAG Useful for homes apartments bathroom student s dormitory and hostels. Also help you to store other stuff such as umbrellas toys shoes etc Make your room look clean tidy and save space Lightweight sturdy and easy to carry collapsible for compact storage Needs no assembly Folds when not in use. Volume: 75 litre. Package contains 1 Laundry Basket. HIGH QUALITY Made from non woven fabric with strong durable stitching which is environmentally friendly durable wear and tear resistant fabric anti wrinkle free lightweight FOLDABLE STORAGE CONTAINERS This box is foldable for space saving easy to set up and convenient to carry. Can be folded when not in use REMOVABLE LID Laundry Box comes with the matching Lid to prevent dust from settling on the stored contents while bringing a decorative look MADE IN INDIA. Rectangular in shape holds a large load of laundry clothes. Material: Non Woven fabric. Dimension Inch : 16 X 14 X 21 In,kishor kumar Nitha Hashik MUSER Raveen Amazon Customer Sukku Abhishek dawn Sn,Nice and easy to use holds good no of clothes. Average product according to the price..little expensive Great for laundry storage Good product. Not much of a great product. Very poor quality Appears as a decent product Value for money,Not much durable cannot close proper Great for storage. The product is as advertised. Both sides of the bin tend to bulge out when clothes are inside. Hence the lid might often slip inside the bin. The both sides need some support to keep it sturdy so that the lid stays in it place. the material is flimsy and cardboard is not strong.. the side latch or handle stitched is not the strong. A box can t hold the weight when its full. Cheap price cheap value. Appears to be very weak may get damaged with in a few days of usage.Hence returned it. Too early to question its durability. However it looks sturdy. It is bit different from the product image as you can see in my pictures the entire top isn t designed as projected that s a bummer. Good for small families only. Good product.,https://m.media amazon.com/images/I/416VJv z7CL. SY300 SX300 .jpg,https://www.amazon.in/PrettyKrafts Laundry Foldable Multipurpose Slanting/dp/B09HS1NDRQ/ref sr 1 454 qid 1672923614 s kitchen sr 1 454
Libra Roti Maker Electric Automatic chapati Maker Electric Automatic roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas Stainless Steel,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances RotiMakers,1 999,2 999,33%,4.4,388,Libra Roti Maker electric automatic has bakelite handles and housing which are strong and sturdy for long life operation. Libra Chapati maker electric automatic is also safe to use because of heat resistant bakelite handles. Libra Roti Maker electric automatic can not only be used to make Roti / Chapati but also can be used to make Parathas Dosa and even paneer tikkas. The Libra Chapati Maker electric automatic is a versatile product and is very handy in every kitchen. Libra Roti Maker electric automatic makes fluffy Rotis. To do so we need SOFTER dough then normal dough. The proportion should be 1 cup of water with 2 cups of dough. The results are better with maida and packed Atta. For other Atta please seive the atta and then use for best results. Despite all if you are unable to prepare the Chapati in the chapati maker electric automatic please do not hesitate to call the help line they shall assist you with the process. Libra Roti maker electric automatic is strongly packed with thermocole and strong corrugated box. Thus the Libra Chapati Maker electric automatic reaches to you very safely. You can also reach customer care at any time for further assistance with the product. Libra Roti Maker electric automatic is made with Stainless Steel Housing. So you do not need to worry about the rusting. The Libra Chapati maker electric automatic has Non stick coated heating plates with an 8 inch diameter which makes the process of Roti and Chapati Making very easy. Libra Roti Maker electric automatic has double indicator lamps. One indicator lamp indicates the power supply whereas the other indicator lamp is for the thermostatic control which goes on/off as soon as the temperature is achieved. Libra Chapati Maker electric automatic saves electricity as well besides maintaining temperature.,Esther newmai Shravanti Shikha GOWTHAM B Kindle Customer Aveek Dutta Neelanjana Sanjaykumar Ingale,Good. Good product Worth to have roti maker Value for money It is easy to use... time saving Good value for money Good When you have Libra Chapati Maker gathering guests is no more tension.,It was Good.ok with the price. It depends on the dough you prepare.with little practice we can make pluffy rotis.Only thing is we cannot touch the steel part of the roti maker while preparing rotis.the steel part gets heated up.so we have to carefully deal with it without touching the steel part.Other concern is it is 8 inches only.for making alu parathas like that if the size was bigger than it like 9.5 inches like that then it was more easy to make stuffed parathas It s worth to have roti maker with you . Cooks fast rotis and all depends on practice .I cooked methi parathes too and we re good . I found parathes was much good in roti maker.i am lazy it s me and my husband here for two persons rotis making I found its much easy . It should have in each kitchen.. if you have atta maker also than making rotis are not much hurdle . For roti maker dough must be soft and atta maker makes soft dough too so must have both than your rotis will be good. I like the product For one person it was hard to make dough pressing and cooking. Now by this chapati maker everything become easy Extremely good value formoney clear instructions and easy to use. Good for making parathas more than rotis.. It s an excellent product. Kids and males can also easily use it. Really the best value for money. Don t even think for any other brands. Just go for for Libra Chapati Maker. Truly Gathering guests is no more tension.,https://m.media amazon.com/images/I/41Mm2LXiZrL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Libra Athena Roti Maker Black/dp/B018SJJ0GE/ref sr 1 455 qid 1672923614 s kitchen sr 1 455
Glen 3 in 1 Electric Multi Cooker Steam Cook Egg Boiler with 350 W SA 3035MC 350 Watts,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances EggBoilers,1 624,2 495,35%,4.1,827,A compact multifunction appliance perfect for boiling cooking steaming various foods Equipped with steam/egg plate for boiling 8 eggs at a time or steaming vegetables meat or fish Has a non stick cooking plate to make instant noodles scrambled eggs etc and a break resistant food grade polycarbonate transparent top cover. Allows you to set time upto 45 minute depending upon the recipe A measuring cup with piercing pin also comes with the appliance. 350W power to boil steam foods quickly It has a boil dry protection that cuts off the supply once the water is finished. Different vegetables like broccoli corn sweet potato meats can be steamed An indicator light is present on the front side which lights up when the unit is in operation. Input supply: 230 V AC 50 Hz Cord Plug / Length: 3 Pins/1.0 m Package Includes: Main Unit Top Cover egg plate measuring cup with piercing pin User s Guide 2 Years warranty on product Care Instructions: Dry Clean Only Color Name: Grey Size Name: Small Material Type: Plastic,chetan Gurbakhshish s abhikant NIKHIL Halima Bibi Sumit Mayank S Nath,Nice product very easy clean Don t buy it nice Multipurpose little hard to clean Absolutely perfect product Must have product at home Not good for any other use than boiler Defective Model received No refund Only replace,Nice Don t buy this item. If you pierce egg it will outflow through the hole you made. And if you don t pierce the egg it bursts. Whenever you go for boiling of eggs you ll lose your eggs like Its good and multipurpose but only drawback is difficult cleaning if you make anything apart from boiling eggs Made in india and most useful product i suggest try this one sure you satisfied We you have a small family for 2 3 person than this product is for you It s having non removable heating plate which is difficult to clean if used for omlet. The model was received with a broken power plug pin making it not usable all together. This model only has return with replacement No Refund so I have placed my replacement request. Let s see what the experience would be watch this space for update..UPDATE The return was successfully completed and a new piece was delivered as replacement. The new item is working fine. The whole return and replacement took a week. I m satisfied with the whole experience.The item however is not capable of doing anything other than boiling or scrambling / poaching eggs but the cleaning after scrambling / poaching eggs is very cumbersome and hence it is best if not used for these purposes. For me it is only suitable for half boiled eggs.,https://m.media amazon.com/images/I/31afXBXOUVL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Glen Electric Multi Cooker Boiler/dp/B09FPP3R1D/ref sr 1 456 qid 1672923614 s kitchen sr 1 456
Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,Home Kitchen Kitchen HomeAppliances Coffee Tea Espresso CoffeeMakerAccessories MeasuringSpoons,184,450,59%,4.2,4 971,Material Grade: Stainless Steel Steel Grade 202 Chromium Nickel Numbers 14/1 100% Stainless Steel ENGRAVED MEASUREMENT WILL NEVER RUB OFF: Our engraved metric measurements which is easy to read and will not rub off. To ensure accurate measuring in cooking/baking. EASY TO USE: The measuring spoon set features a round design for stability and a long sturdy and thick handle that allows an easy reach to hard spaces like jars and deep containers. Each piece has easy to read engraved markings. Dimensions: 13.5x4.5x5 cm Capacity: 250 ml 125 ml 80 ml 60 ml of cup,Nanki Amazon Customer Rishikesh B.kiran Anas Meenal Faheem Partha,Good enough Nice Choice Best price and best quality. Just go for it. Value for money Steel is good. Good Worthy product Good,The material of bigger measuring cups is a bit thin so feels like cheaper quality. The material of the smaller measuring spoons is thick and good quality. The edges of the handles for the cup sizing are way too sharp. If you are into regular cooking of variety items go for it. good to buy I bake cakes for that needed measurements This gave cheaper price with good quality https://m.media amazon.com/images/W/WEBP 402378 T2/images/I/81I4ZPQBWPL. SY88.jpg Satisfied with my purchase. Good No brainer.. good product for the purpose involved It is good for price atleast not plastickIts steel,https://m.media amazon.com/images/W/WEBP 402378 T2/images/I/41BMEYjkguL. SY300 SX300 QL70 FMwebp .jpg,https://www.amazon.in/Dynore Stainless Measuring 8 Pieces DS 45/dp/B01F7B2JCI/ref sr 1 457 qid 1672923614 s kitchen sr 1 457
Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades Bedding Clothes and Furniture Best Remover for Fabrics Portable Lint Shavers White Orange,Home Kitchen Kitchen HomeAppliances Vacuum Cleaning Ironing Irons Steamers Accessories LintShavers,445,999,55%,4.3,229,Our Lint Remover for Clothes MAKE ALL FABRICS LOOK BRAND NEW SaiEllin Electric Lint Remover Smoothly takes off the Bur Lint Remover Fuzz Cleaner Bubble Shaver Lintremover Fur Fuss Pilling Bhur Bubbling Cleaning Balls Flower Trap from fabric suitable for Sweaters Woollens Blanket REJUVENATE FABRICS Restore your clothes and fabrics to a fresh new look Powerful engine can easily and gently remove fluffs lints pilling fuzzes and bobbles from fabrics like bed sheets cushions sweaters woolen coats curtains carpets and more EASY TO USE Designed Specially and lightweight so it s easy to grip while you efforlessly defuzz your fabrics at any angle. The motor generates a strong suction when the blades are rotating for maximum effect DESIGN Smart design Lightweight elegant handle design Skid proof design easy to operate with large shaving head detachable lint catcher and comfort grip handle. The comfort grip handle allows the fluff remover to fit comfortably in your hand giving you a good and control. DIRECT CORDED Easy to use just plug in and switch on and your are now ready to do magic gently move it on your clothes it will remove all your annoying hair bobbles and your fabric will be like new.,rahul Kranti Namrata Tokas Farhana Sudhir Prasad Vishal Chaturvedi Yukti m. Harsh yadav,Lint remover So nice but takes longer then expected Perfect Works as promised Very useful product easy to use Amazing product Value for money,Work perfectly and amazingly.Must buy for cloth lint It is so convenient.... It clean so easily and easy to remove but the problem is that it consumes much more time then I expected https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/818fjULV22L. SY88.jpg Works good. Wire is also not very short Very nice easy to use good at this price. Product is good Easy to use value for money easy to remove.,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/51B4Ea7gRCL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/SAIELLIN Clothes Sweater Defuzzer Trimmer/dp/B09NNZ1GF7/ref sr 1 458 qid 1672923614 s kitchen sr 1 458
Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,Home Kitchen Heating Cooling AirQuality Parts Accessories FanParts Accessories,699,1 690,59%,4.1,3 524,For AC Outdoor Unit Wall Mounting For Upto 1.0 / 1.5 / 2.0 Ton AC Outdoor Unit Net Weight 3.2 KGS Easy To Install and set up Heavy Duty GI Steel Weight Carrying utpo 150 Kgs,PRADEEP KUMAR Vishal B.Satyanarayana Murty Sameer DW PAPADKAR Biju Lakshmi Shunmuga Kumar Amazon Customer,Nice Good but screws are poor quality Strong brackets As required Promt delivery tlob ralugnA Good Quality of material is good but painting quality need to be improved in future product,Nice product fit to the purpose Stand is sturdy but screws are bad if used for 1.5T A/C outdoor stand. Strong brackets easy to mount As required https://m.media amazon.com/images/I/61dquXG5jeL. SY88.jpg Angular bolt supplied is not of good quality. Had to buy another 8 numbers from market. Costed me another Rs. 140/ It is Good and strong enough. Paint may remove after years but quality is good and price is half from the one installation guy brings. Material quality and finishing,https://m.media amazon.com/images/I/41xjCi0e7GL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/Monitor Split AC Stand White/dp/B01CS4A5V4/ref sr 1 459 qid 1672923614 s kitchen sr 1 459
iBELL Induction Cooktop 2000W with Auto Shut Off and Overheat Protection BIS Certified Black,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances InductionCooktop,1 601,3 890,59%,4.2,156,Induction cooktop with press button control and High quality crystal glass Certified by Bureau of Indian Standards IS 302 2 6 : 2009 Induction cooktop with press button control and High quality crystal glass Certified by Bureau of Indian Standards IS 302 2 6 : 2009 Super wide voltage adaptability and with multifunctions Auto shutoff safety protection and Overheat protection High quality coils 2 Year Warranty 1 Year standard warranty 1 Year additional warranty on free registration. Warranty Registration should be done within 30 days from the date of purchase.,Anshu Beena kumari vijil v v Pramod Bharat Pansare Anand Kindle Customer Pooja Shukla,It is nice ..and user friendly Really great product Nice and easy to use Good for light usage Overall a valuable product in this range. Good Nice product Nice product,Good looking with a special design and look attractive...and user friendly.. https://m.media amazon.com/images/I/71T JsZm1jL. SY88.jpg Simple but very good Light weight item. Good for light usage. I have first time buy iBall product but product has good as expected. Overall a valuable product in this range.Thank you iBall and Amazon. As expected.Easy to operate. Easy to use Nice product easy to use easy control,https://m.media amazon.com/images/I/41mZWS7bb L. SX342 SY445 .jpg,https://www.amazon.in/Induction Cooktop Overheat Protection Certified/dp/B0BL11S5QK/ref sr 1 460 qid 1672923614 s kitchen sr 1 460
KENT POWP Sediment Filter 10 Thread WCAP,Home Kitchen Kitchen HomeAppliances WaterPurifiers Accessories WaterPurifierAccessories,231,260,11%,4.1,490,Sediment filter 10 inch Kent,Vasu P KRISHNA MOHAN LANKA BISWAJIT KUILA Sai Praveen Chandra Sekhar Abhinav Rai Deepak kumar gupta Syamkrishnan G,Good product Delivery at door step Price is greater than printed price. Original spare part Original product Sediment filter Good Authentic product,Value for money. Good product Printed price is 260 but I have purchased at 325 Good one it s a genuine part Good and genuine product go for it Good product Authentic company product cheaper price,https://m.media amazon.com/images/I/41ugz3c3G1L. SY300 SX300 QL70 FMwebp .jpg,https://www.amazon.in/KENT POWP Sediment Filter Thread WCAP/dp/B09BL2KHQW/ref sr 1 461 mod primary new qid 1672923614 s kitchen sbo RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D sr 1 461
LACOPINE Mini Pocket Size Lint Roller White,Home Kitchen Kitchen HomeAppliances Vacuum Cleaning Ironing Irons Steamers Accessories LintShavers,369,599,38%,3.9,82,Plastic Adhesive Paper Practical handle with hole easy to hang up for storage. Torn paper: 30 sheets per roller. Not only for pet hair but also for pants coats sweaters dresses suits etc. Economy value pack of 1 Rollers 5 Refiils 180 Total Sheets. Portable Convenient for Travel The medium or mini lint roller can be taken into your bag the mini lint roller even can be easy taken into your pocket. You can finish remove hair work anywhere.,Shalini A Vishnu Mohan Ayush M. Shefali jain Charl Rahul Girdhar Deepa rastogi Faiq,Great Product Good product Adhesion Amazing product value for money Works just the way it is advertised Good One Easy to use Poor quality,It s easy to use one sheet for one dress. Adhesion is ok. It absorbs most of the lint in 2 or 3 attempts.. over all value for money. Doesn t work on fleece blankets. Adhesion is not very good. https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/61EnrvnNRrL. SY88.jpg It works fine no hassles Does what it claims to do. Quite Economical. Will definitely buy again. I like this product. It s very easy to use . It make cloth dust free Plastic quality is very poor . Overall below average,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/31QVpoSYsrL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/LACOPINE Mini Pocket Roller White/dp/B081RLM75M/ref sr 1 462 qid 1672923614 s kitchen sr 1 462
iBELL SEK170BM Premium Electric Kettle 1.7 Litre Stainless Steel with Coating 1500W Auto Cut Off Silver with Black,Home Kitchen Kitchen HomeAppliances SmallKitchenAppliances Kettles HotWaterDispensers ElectricKettles,809,1 950,59%,3.9,710,100% Stainless Steel Body with Strong Removable Glass Lid. The removable lid ensures easy cleaning and maximum hygiene. Capacity: 1.7 Litre Power: 1500W Rated Voltage: 220 240V 100% Stainless Steel Body with Strong Removable Glass Lid. The removable lid ensures easy cleaning and maximum hygiene. Capacity: 1.7 Litre Power: 1500W Rated Voltage: 220 240V Automatically Power OFF against Dry Heating Accurate Temperature Controller 360 Degree Rotating Base Elegant and easy to clean. Hygienic stainless steel body Safety Lock Lid with High Quality Thermistor Unique Steam Reactor Setting Triple Safety Protection Stainless Steel Heating Plate Bionic Design Warranty: 1 Year Standard Warranty 1 Year Additional Warranty on Free Registration,S NU Osama Ahmad mukesh kumar Sandeep Saumya Saraf Amazon Customer Aijaz Mahmood Ibji PRINCE,Good product The product is amazing Super product Tuta dhakkn Good product at reasonable price Time saving Best product Product look goods and easy to handle.,Cord length shoul may be longer The product quality is good. Very nice Mai istemal kiya hoo kaphi fast obala raha h Tuta dhakan Good size kettle. Nice looking. However on first use which was for testing purpose there was cable burning smell though nothing as such happened. May be due to first time use it was trying to adjust heat. Value for money Nice product The cord length is well enough and easy to clean the kettle.,https://m.media amazon.com/images/W/WEBP 402378 T1/images/I/41VOCgvMKJL. SX300 SY300 QL70 FMwebp .jpg,https://www.amazon.in/SEK170L Premium Stainless Electric Cut Off/dp/B07SYYVP69/ref sr 1 460 qid 1672923615 s kitchen sr 1 460
